"","Q68","Q69","Q70","Q71","Q72","Q73","Q74","Q76","Q77","Q78","Q79","Q80","Q81","Q82"
"1772",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1773",2,3,1,5,1,2,4,4,5,1,1,3,1,1
"1774",3,5,5,4,5,2,4,5,4,1,5,4,4,4
"1775",1,2,1,2,1,1,2,1,3,1,1,2,1,1
"1776",1,2,1,2,1,1,1,1,1,1,2,2,1,2
"1777",1,1,1,2,1,3,3,1,1,3,1,1,1,1
"1778",1,2,1,1,1,1,2,1,1,1,1,1,1,1
"1779",1,5,4,1,1,2,1,3,3,4,3,3,1,3
"1780",4,3,1,4,1,1,1,5,3,5,1,4,3,1
"1781",1,4,2,1,1,1,1,1,1,2,1,1,1,1
"1782",1,5,2,5,4,4,3,1,4,3,1,3,1,2
"1783",3,4,3,4,3,5,3,5,4,5,5,5,2,3
"1784",1,1,3,2,1,1,1,4,3,3,1,3,1,1
"1785",1,4,1,2,1,3,1,1,1,2,1,2,1,2
"1786",1,4,2,1,1,2,4,5,2,3,3,4,1,3
"1787",1,2,1,2,1,1,2,2,2,1,2,1,1,1
"1788",1,1,1,1,1,1,2,1,1,1,1,1,1,1
"1789",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1790",2,2,2,2,1,3,3,2,2,2,2,4,2,2
"1791",1,2,1,1,1,1,1,1,1,1,1,1,1,1
"1792",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1793",3,3,4,3,1,5,2,4,3,3,2,4,2,1
"1794",5,5,4,5,4,5,5,5,5,5,5,5,4,3
"1795",1,1,1,2,1,1,1,1,2,1,1,2,2,1
"1796",1,3,2,2,1,1,1,1,3,1,1,1,1,1
"1797",1,1,1,3,1,1,2,1,2,1,1,1,1,1
"1798",2,3,1,4,1,2,4,5,4,2,1,2,2,1
"1799",1,5,2,3,1,3,4,3,4,4,4,4,2,4
"1800",1,3,1,1,1,1,2,1,1,1,2,2,1,1
"1801",1,2,1,1,1,1,1,2,1,1,2,2,1,2
"1802",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1803",4,3,3,3,3,5,2,3,3,4,3,4,1,2
"1804",2,2,2,3,1,3,1,5,4,3,3,3,1,3
"1805",1,3,4,5,2,2,3,4,5,2,5,4,3,3
"1806",1,2,1,2,1,1,1,1,1,2,1,1,1,1
"1807",5,5,1,3,3,3,1,5,4,3,3,3,1,3
"1808",1,4,2,4,1,4,5,5,5,3,4,4,1,4
"1809",3,1,1,4,1,3,4,4,4,4,5,3,4,1
"1810",1,3,1,3,1,2,2,3,2,2,1,1,1,1
"1811",3,4,2,5,3,2,5,5,5,4,4,4,3,3
"1812",5,5,4,5,2,3,2,5,5,3,4,3,5,3
"1813",3,3,3,3,3,4,2,3,3,4,3,4,3,3
"1814",3,4,4,3,2,5,3,5,3,5,3,4,1,3
"1815",4,4,3,5,3,3,3,4,4,4,4,4,3,3
"1816",4,5,3,5,1,4,1,3,4,4,1,4,3,1
"1817",3,3,1,4,5,2,3,4,4,3,5,3,1,3
"1818",1,3,2,5,2,3,2,5,3,3,5,2,1,2
"1819",5,4,3,5,3,5,3,3,4,5,3,5,4,3
"1820",4,5,3,5,3,4,1,5,5,5,3,4,3,5
"1821",3,2,3,2,1,2,1,1,3,2,3,3,1,2
"1822",2,3,2,2,1,4,1,2,2,4,1,4,1,1
"1823",2,1,1,2,1,1,1,1,1,1,2,2,1,1
"1824",1,1,2,1,1,1,1,1,2,1,1,1,1,1
"1825",2,5,4,5,1,4,3,5,5,5,4,5,1,2
"1826",1,3,1,1,1,1,2,1,2,2,1,3,1,1
"1827",5,4,5,5,4,5,1,5,5,5,4,5,5,5
"1828",1,1,1,1,1,1,1,1,2,1,1,2,1,1
"1829",2,5,4,4,1,3,3,4,4,4,3,4,3,3
"1830",1,2,1,1,1,1,1,1,1,1,1,2,1,1
"1831",1,5,3,1,2,3,4,1,2,1,2,4,1,4
"1832",5,4,3,5,2,5,3,4,4,3,3,1,4,2
"1833",1,2,1,1,1,1,1,1,4,1,1,2,1,1
"1834",2,2,1,2,1,2,4,3,3,2,1,3,3,1
"1835",1,2,2,2,1,1,1,1,3,1,2,1,1,1
"1836",5,5,3,5,1,5,4,1,2,4,3,5,3,5
"1837",2,2,3,2,1,2,3,2,2,3,3,2,1,3
"1838",1,5,3,1,2,3,1,2,4,3,3,2,2,2
"1839",1,2,2,1,2,1,1,1,2,2,1,1,1,2
"1840",1,2,1,2,1,1,1,1,2,1,2,1,1,1
"1841",1,3,4,2,2,4,3,1,2,2,3,3,1,1
"1842",1,3,1,1,1,2,1,1,1,2,1,2,1,1
"1843",2,2,2,2,1,2,2,2,2,2,3,2,2,1
"1844",3,3,3,5,1,2,5,5,5,4,3,5,3,3
"1845",1,1,1,1,1,1,1,1,2,1,1,1,1,1
"1846",1,1,1,1,1,2,1,1,1,2,1,2,1,1
"1847",1,3,2,3,1,1,3,1,3,3,2,4,1,2
"1848",2,4,4,4,3,4,4,3,4,4,4,4,4,3
"1849",1,1,2,2,1,1,1,1,1,1,2,1,1,1
"1850",3,4,1,1,1,1,1,4,3,4,1,4,1,1
"1851",3,3,2,4,2,4,1,5,3,3,2,4,2,1
"1852",3,4,1,5,2,2,4,3,4,2,2,4,1,3
"1853",4,2,1,2,2,1,3,4,3,2,3,2,5,2
"1854",1,3,1,1,1,1,1,1,1,1,1,1,1,1
"1855",1,4,3,3,2,3,3,3,2,3,3,3,1,3
"1856",2,3,1,4,1,3,3,4,3,4,1,3,1,3
"1857",1,3,1,3,1,3,3,3,3,3,3,4,2,3
"1858",4,5,4,5,3,5,3,5,5,4,5,5,3,3
"1859",2,1,1,1,1,1,3,1,1,1,1,3,1,1
"1860",1,2,1,2,2,1,1,3,2,2,1,3,1,2
"1861",1,3,3,3,1,1,3,5,5,1,3,1,1,3
"1862",1,2,1,1,1,2,1,3,3,3,1,3,1,2
"1863",1,1,1,1,1,1,1,1,2,1,1,1,1,1
"1864",1,2,1,2,1,2,4,2,2,2,1,3,1,2
"1865",2,4,3,3,1,3,1,3,4,1,2,1,3,3
"1866",1,4,1,2,1,3,3,3,3,2,4,3,2,1
