"","Q68","Q69","Q70","Q71","Q72","Q73","Q74","Q76","Q77","Q78","Q79","Q80","Q81","Q82"
"3006",1,1,1,1,1,1,2,1,2,1,1,1,1,1
"3007",2,2,1,2,1,2,2,1,3,2,2,3,1,2
"3008",1,1,1,1,1,1,1,1,1,1,2,3,1,1
"3009",1,4,3,4,3,3,4,3,3,4,2,3,3,3
"3010",1,2,1,1,1,1,1,1,2,4,1,1,1,1
"3011",1,1,1,1,1,1,1,2,2,1,1,1,1,1
"3012",1,3,3,1,2,1,3,1,2,3,3,2,1,1
"3013",1,1,2,3,1,2,3,3,3,3,1,3,1,4
"3014",1,2,1,2,1,1,1,2,1,1,1,2,1,2
"3015",3,4,2,5,1,4,3,5,5,3,3,3,2,3
"3016",1,1,2,2,1,1,1,1,1,2,2,1,1,1
"3017",1,1,1,1,2,1,1,1,1,1,3,1,1,1
"3018",3,3,1,1,1,1,1,3,1,1,1,3,1,1
"3019",1,1,1,1,1,NA,1,1,1,1,1,1,1,1
"3020",1,2,2,1,1,1,2,1,1,1,1,1,1,1
"3021",1,2,2,1,1,1,3,1,1,1,2,2,1,3
"3022",1,1,2,2,2,1,2,1,2,1,1,2,1,1
"3023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3024",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3025",1,3,1,3,1,2,1,2,3,2,2,1,1,1
"3026",1,1,1,1,1,1,1,1,2,1,1,1,1,1
"3027",3,3,3,3,2,1,4,3,5,3,3,4,3,3
"3028",1,3,2,4,2,3,2,1,2,3,2,2,1,1
"3029",1,3,2,3,2,2,5,3,1,1,2,3,1,1
"3030",2,4,1,3,1,3,3,1,2,3,1,2,1,2
"3031",1,3,2,1,1,2,2,1,1,2,1,2,1,1
"3032",2,5,3,4,1,5,5,3,4,3,2,5,1,1
"3033",1,2,1,1,1,1,1,1,2,1,1,1,1,1
"3034",1,1,1,2,1,1,2,2,2,1,1,2,1,1
"3035",1,2,1,1,1,1,2,1,1,1,1,2,1,1
"3036",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3037",1,1,1,1,1,1,2,1,1,1,1,1,1,1
"3038",1,2,1,1,1,1,2,1,1,1,3,3,1,1
"3039",1,1,1,1,1,1,1,2,1,1,1,1,1,1
"3040",1,3,1,1,1,1,2,1,1,1,1,2,1,1
"3041",1,4,3,4,1,4,1,5,4,4,1,1,1,3
"3042",1,1,1,1,3,1,3,1,3,1,1,3,1,1
"3043",1,2,1,3,1,3,1,1,1,3,1,3,1,3
"3044",1,2,1,1,1,1,2,1,1,3,2,2,1,2
"3045",1,5,2,2,1,2,1,1,1,1,3,1,1,2
"3046",2,5,3,5,1,3,5,2,3,3,2,3,1,3
"3047",1,1,1,1,1,1,1,1,1,1,2,1,1,1
"3048",1,2,1,1,1,1,1,1,1,2,1,1,1,1
"3049",3,1,1,1,1,2,3,1,3,1,1,3,1,2
"3050",3,3,1,5,1,1,3,3,4,3,1,3,2,1
"3051",2,2,2,2,1,1,2,2,4,2,2,3,1,1
"3052",1,4,1,2,1,1,2,2,3,1,1,3,1,1
"3053",2,5,5,5,5,3,5,4,4,3,5,3,2,1
"3054",1,4,1,5,1,5,1,4,5,3,1,4,2,1
"3055",1,1,1,2,1,1,1,2,2,2,1,2,1,1
"3056",1,4,1,4,1,1,1,1,3,1,1,1,1,1
"3057",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3058",3,4,3,2,1,1,3,2,4,4,3,2,2,1
"3059",1,2,1,2,1,2,1,1,1,2,1,2,1,1
"3060",4,5,5,5,4,5,5,5,5,5,5,5,4,3
"3061",3,3,3,3,2,5,3,4,5,5,2,4,3,1
"3062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3063",1,2,1,2,1,1,1,2,1,1,1,1,1,1
"3064",1,1,1,2,1,1,3,1,1,1,1,1,1,1
"3065",1,3,1,1,1,1,2,1,2,2,2,2,1,2
"3066",2,3,1,3,1,1,2,1,2,1,2,1,1,1
"3067",3,2,1,3,1,2,2,2,2,2,1,3,1,1
"3068",2,3,1,3,1,4,3,1,1,4,2,4,1,2
"3069",1,1,1,1,1,1,1,1,1,1,1,2,1,1
"3070",1,5,5,5,3,2,5,5,5,5,1,5,1,3
"3071",1,3,1,1,1,2,1,1,1,3,1,3,1,2
"3072",1,1,1,1,1,1,2,1,1,1,1,1,1,1
"3073",1,2,1,1,1,2,2,1,3,2,1,1,1,2
"3074",3,3,1,4,1,2,2,4,5,4,2,2,3,3
"3075",3,2,1,5,1,2,1,3,4,3,5,4,3,3
"3076",1,2,1,5,2,1,3,5,5,1,1,5,1,1
"3077",4,4,1,4,1,4,4,3,4,4,3,4,2,4
"3078",4,4,3,4,3,3,3,4,4,4,2,4,4,2
"3079",1,1,2,3,1,2,3,3,3,3,3,2,2,3
"3080",1,1,1,3,2,1,1,1,1,1,1,1,1,1
"3081",1,2,1,1,1,1,2,1,3,2,1,2,1,1
"3082",3,5,3,3,1,3,3,3,4,3,4,5,2,1
"3083",1,3,3,2,1,3,3,1,3,2,3,2,2,2
"3084",3,5,3,3,2,3,4,2,2,4,4,4,1,2
"3085",2,2,2,2,1,1,1,3,2,2,2,3,1,2
"3086",1,2,1,1,1,1,2,2,2,1,1,2,1,2
"3087",1,2,2,1,2,1,1,3,2,1,2,1,1,1
"3088",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3089",3,3,1,3,2,2,4,1,5,4,2,4,2,1
"3090",2,3,1,3,1,1,1,2,2,4,2,4,2,3
"3091",5,2,5,5,3,5,4,5,4,3,3,5,5,5
"3092",2,4,4,5,3,3,4,5,5,3,4,4,2,2
"3093",1,3,2,1,2,1,1,1,2,2,1,4,2,2
"3094",3,2,1,5,1,1,2,1,4,1,1,2,1,1
"3095",3,3,2,5,2,2,5,4,5,3,3,4,3,3
"3096",3,3,1,3,2,2,4,3,3,4,1,4,3,2
"3097",1,3,1,3,1,3,1,1,3,3,2,3,1,3
"3098",2,5,3,5,2,1,2,5,3,2,3,3,3,5
"3099",1,3,3,3,1,2,2,2,2,2,1,3,1,1
"3100",1,1,1,1,1,1,3,1,1,1,1,1,1,1
"3101",2,4,3,5,2,3,1,5,4,3,4,4,3,2
"3102",1,1,1,1,1,1,1,2,2,1,1,1,1,1
"3103",3,5,4,4,3,5,4,5,4,5,4,5,4,5
"3104",3,4,4,5,2,5,2,5,5,5,3,4,1,2
"3105",1,3,1,3,1,1,2,3,4,2,1,3,1,1
"3106",2,3,2,1,2,3,2,2,3,3,2,4,2,3
"3107",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3108",2,3,2,4,2,2,1,1,4,2,2,3,1,1
"3109",1,3,2,1,1,1,2,1,1,1,2,2,1,2
"3110",1,3,1,4,1,3,3,3,2,3,1,3,2,1
"3111",4,4,5,4,4,5,3,4,1,5,5,4,4,3
"3112",3,5,4,3,2,4,5,5,5,4,4,4,1,1
"3113",3,3,2,3,1,1,1,4,3,3,4,3,3,1
"3114",1,4,3,3,1,1,4,3,2,3,3,3,1,1
"3115",1,3,1,2,1,2,2,1,3,2,1,4,1,1
"3116",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3117",1,5,5,1,1,3,5,5,4,4,3,3,1,3
"3118",1,4,1,3,1,2,2,3,4,3,4,4,2,2
"3119",1,1,2,4,2,1,2,3,2,2,2,2,1,1
"3120",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3121",1,3,1,2,1,2,1,1,2,1,2,1,1,2
"3122",1,2,1,3,1,1,2,2,3,2,1,3,1,2
"3123",3,4,5,5,4,5,5,5,3,5,5,5,4,5
"3124",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3125",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3126",1,3,2,2,1,1,3,1,3,2,2,3,1,1
"3127",1,2,2,1,1,1,2,1,1,1,1,2,1,2
"3128",1,4,5,5,2,3,5,4,5,3,2,5,1,4
"3129",1,3,4,4,2,4,4,3,3,4,4,3,2,1
"3130",4,5,5,4,5,5,3,5,3,5,5,5,5,2
"3131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3132",1,2,4,1,2,1,2,2,2,2,4,2,1,1
"3133",1,2,1,3,1,2,2,2,2,3,2,4,1,2
"3134",3,3,3,3,1,2,3,2,3,2,2,4,1,1
"3135",1,2,1,2,1,3,2,1,2,3,2,2,1,1
"3136",1,3,2,3,2,3,4,4,4,3,2,4,1,3
"3137",4,4,3,2,1,4,3,3,4,4,4,5,3,3
"3138",1,4,3,4,3,3,3,5,3,3,4,4,1,3
"3139",3,3,1,4,2,5,4,4,5,5,3,5,1,5
"3140",4,3,5,5,3,4,5,5,5,3,5,5,3,2
"3141",1,1,1,1,1,1,1,1,2,1,1,1,1,1
"3142",5,5,5,5,5,5,5,5,5,5,5,5,5,5
"3143",5,4,5,3,4,5,4,5,5,5,5,5,4,5
"3144",1,1,1,1,1,1,1,1,1,1,1,3,1,1
"3145",5,1,1,5,1,5,4,4,5,4,1,4,5,2
"3146",1,3,5,3,1,4,4,1,4,3,4,4,1,1
"3147",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3148",1,2,1,2,1,2,2,3,3,3,2,3,1,2
"3149",2,3,3,4,1,2,4,2,2,3,4,2,2,2
"3150",3,4,1,5,1,2,4,5,3,2,2,3,1,2
"3151",1,3,1,2,1,1,2,1,1,2,2,4,1,2
"3152",1,3,2,3,1,1,1,1,3,2,1,2,1,1
"3153",3,3,2,4,2,3,3,4,3,3,2,3,3,2
"3154",3,3,2,4,2,4,2,5,4,5,3,4,3,3
"3155",1,2,2,1,1,2,1,1,1,2,1,2,1,1
"3156",1,1,1,1,1,2,2,2,3,2,1,2,1,1
"3157",1,3,1,1,1,1,3,2,1,3,1,2,1,1
"3158",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3159",3,4,4,4,3,5,5,2,4,5,4,4,1,3
"3160",3,3,2,5,2,4,3,3,5,5,3,5,3,2
"3161",3,5,5,5,5,5,3,5,5,5,5,5,3,1
"3162",4,4,4,4,4,1,3,1,4,3,4,2,1,1
"3163",1,3,1,3,1,1,2,2,3,2,1,3,2,2
"3164",1,3,1,1,2,1,1,1,2,2,1,1,1,1
"3165",1,4,1,2,1,2,3,3,1,3,3,3,1,3
"3166",3,3,1,3,1,3,3,2,3,3,2,4,2,2
"3167",5,5,5,5,5,4,5,5,5,5,5,5,5,5
"3168",1,2,1,1,1,1,1,1,1,2,1,1,1,1
"3169",1,4,3,3,3,3,1,3,4,4,3,4,1,3
"3170",1,1,2,2,1,1,1,1,1,1,1,2,1,1
"3171",3,3,3,1,3,5,5,5,4,4,1,3,2,3
"3172",1,3,1,1,1,2,1,1,1,2,2,3,1,1
"3173",1,1,1,2,1,1,1,1,2,1,2,2,1,1
"3174",1,1,1,2,1,1,3,1,3,1,2,1,1,1
"3175",3,2,2,2,2,3,1,1,2,3,2,4,1,3
"3176",3,4,3,4,4,4,3,5,4,4,4,4,2,3
"3177",1,2,2,5,2,1,2,4,3,1,3,2,2,1
"3178",3,2,3,4,2,2,1,1,2,1,4,4,1,3
"3179",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3180",1,1,1,1,1,1,3,1,2,1,1,1,1,1
"3181",1,1,2,3,2,1,2,1,3,2,2,2,1,1
"3182",1,2,1,2,1,2,3,3,2,3,1,3,1,3
"3183",3,4,3,3,2,3,3,1,3,3,4,3,2,3
"3184",3,4,2,3,1,2,4,1,4,4,3,4,4,2
"3185",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3186",1,1,2,1,1,1,1,1,1,1,1,1,1,1
"3187",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3188",3,3,2,3,1,5,1,3,3,4,1,4,3,3
"3189",1,4,1,3,1,1,4,5,2,3,1,3,2,1
"3190",2,2,1,3,1,2,1,2,2,2,2,3,1,1
"3191",1,4,3,4,1,3,4,4,3,3,3,3,2,1
"3192",1,2,1,1,1,1,2,1,1,2,2,2,1,1
"3193",4,3,3,3,3,4,4,4,3,3,3,4,3,4
"3194",4,2,2,4,1,2,5,2,4,4,2,3,3,3
"3195",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3196",1,2,2,1,1,1,1,1,2,2,2,1,1,1
"3197",1,1,2,1,1,1,2,1,2,2,1,2,1,1
"3198",3,2,1,3,1,1,2,2,2,1,1,1,1,1
"3199",1,4,3,3,1,2,4,2,4,1,2,4,1,1
"3200",2,3,3,4,3,3,4,3,4,4,3,4,1,3
"3201",1,4,1,3,1,3,3,4,1,4,1,3,1,1
"3202",4,4,2,5,1,4,4,5,5,3,5,4,3,4
"3203",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3204",2,5,5,5,4,4,2,5,4,4,4,4,3,2
"3205",3,3,1,5,3,3,4,5,4,4,1,5,3,3
"3206",1,2,2,2,1,2,2,1,2,2,2,3,1,1
"3207",1,5,4,5,4,4,1,3,2,4,4,5,1,5
"3208",1,1,1,1,1,1,2,1,3,2,1,2,2,1
"3209",1,1,1,1,1,1,2,1,1,1,1,1,1,1
"3210",1,2,1,1,1,1,1,1,1,1,2,1,1,1
"3211",1,2,3,1,2,3,2,1,1,3,2,3,1,1
"3212",3,4,2,5,1,4,4,4,4,5,2,4,3,3
"3213",1,3,1,2,1,1,1,1,2,1,1,2,1,1
"3214",2,3,1,2,1,2,3,4,3,2,1,3,2,2
"3215",4,1,1,3,1,2,5,5,5,3,1,5,4,2
"3216",2,2,1,3,1,3,4,3,4,3,3,4,3,4
"3217",1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3218",2,4,3,5,2,1,5,4,4,1,5,2,2,4
"3219",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3220",1,4,3,3,3,3,1,2,3,3,3,3,4,1
"3221",1,5,2,4,3,5,4,5,5,3,4,4,1,3
"3222",2,3,2,3,1,3,4,1,4,3,2,5,2,2
